Date,APA,BKR,COG,CVX,COP,DVN,EOG,XOM,HAL,HP,HES,HFC,MRO,NOV,NBL,OXY,OKE,PXD,SLB,FTI,VLO,WMB
2002-08-28,21.12,15.3,1.35,19.05,9.49,19.22,7.24,21.74,5.28,8.58,16.87,0.79,3.3451,7.18,6.19,7.19,2.54,23.23,14.43,3.09,4.89,1.48
2002-08-29,20.88,14.84,1.35,18.82,9.5,18.81,7.09,21.6,5.21,8.48,16.79,0.8,3.3126,7.26,6.19,7.23,2.5,23.45,14.3,3.12,4.7,1.37
2002-08-30,21.0,15.02,1.33,18.96,9.69,19.2,7.21,21.63,5.37,8.67,17.02,0.81,3.3464,7.35,6.26,7.36,2.55,23.72,14.53,3.15,4.69,1.4
2002-09-03,20.34,14.42,1.31,17.91,9.71,18.65,6.94,20.52,4.96,8.17,16.4,0.79,3.2437,6.9,5.99,7.14,2.43,22.75,13.56,2.98,4.51,1.25
2002-09-04,20.47,14.63,1.32,18.18,9.53,18.8,6.98,20.64,4.96,8.2,16.43,0.82,3.2815,6.9,5.92,7.13,2.5,23.26,13.86,3.01,4.5,1.36
2002-09-05,20.8,14.33,1.28,18.11,9.51,18.89,7.05,20.61,4.91,7.83,16.46,0.81,3.2896,6.84,5.91,7.21,2.42,23.66,13.66,2.98,4.53,1.41
2002-09-06,21.28,14.82,1.33,18.48,9.46,19.2,7.18,20.94,4.97,7.99,16.65,0.83,3.3329,7.09,6.02,7.39,2.53,23.96,14.2,3.1,4.62,1.31
2002-09-09,21.21,15.24,1.32,18.31,9.45,19.19,7.15,20.75,4.97,8.05,16.66,0.82,3.3762,7.17,5.99,7.35,2.53,24.05,14.33,3.14,4.52,1.36
2002-09-10,21.58,15.65,1.33,18.65,9.6,19.69,7.32,21.23,5.14,8.25,16.65,0.82,3.4248,7.48,6.11,7.37,2.52,24.63,14.67,3.25,4.72,1.29
2002-09-11,21.59,15.4,1.33,18.4,9.67,19.89,7.37,21.11,5.15,8.28,16.52,0.82,3.4316,7.55,6.08,7.49,2.59,24.66,14.62,3.26,4.66,1.3
2002-09-12,21.39,15.12,1.29,18.09,9.61,19.59,7.26,20.5,5.03,8.02,16.36,0.82,3.3113,7.22,5.96,7.36,2.49,23.82,14.09,3.15,4.49,1.25
2002-09-13,21.85,15.47,1.32,18.11,9.57,19.82,7.29,20.8,5.07,8.16,16.54,0.83,3.3302,7.35,6.06,7.34,2.57,24.31,14.33,3.17,4.46,1.22
2002-09-16,22.24,15.65,1.32,18.31,9.56,20.0,7.38,20.99,5.24,8.34,16.61,0.82,3.3424,7.37,6.1,7.31,2.54,23.34,14.33,3.18,4.51,1.13
2002-09-17,21.47,15.09,1.31,17.66,9.2,19.52,7.2,20.18,5.08,8.04,16.04,0.82,3.218,7.02,5.97,7.15,2.45,22.2,13.98,3.09,4.37,1.05
2002-09-18,21.57,15.14,1.32,17.63,9.27,19.65,7.29,20.26,5.02,8.09,15.99,0.84,3.2004,7.13,6.0,7.15,2.46,22.46,13.89,3.1,4.4,0.99
2002-09-19,21.4,15.06,1.26,17.3,9.18,19.45,7.08,19.75,4.74,7.87,15.54,0.82,3.126,6.88,5.9,7.06,2.4,22.36,13.24,3.07,4.24,1.0
2002-09-20,21.51,14.95,1.24,17.46,8.99,19.24,7.04,20.06,4.66,7.7,15.65,0.82,3.1449,6.93,5.88,7.09,2.41,22.01,13.2,3.0,4.2,1.02
2002-09-23,21.62,14.87,1.24,17.24,8.93,18.99,7.07,19.97,4.74,7.66,15.59,0.81,3.099,6.95,5.92,7.06,2.4,22.37,13.21,2.99,4.13,0.87
2002-09-24,21.12,14.27,1.19,17.0,8.71,18.18,6.86,19.5,4.45,7.56,15.21,0.8,3.003,6.73,5.96,6.98,2.37,22.71,12.81,2.92,3.91,0.77
2002-09-25,21.8,15.07,1.22,17.36,8.85,18.38,7.15,19.9,4.67,7.65,15.54,0.8,3.0043,7.19,6.15,7.05,2.45,23.22,13.04,3.13,4.08,0.9
2002-09-26,22.5,16.19,1.26,18.11,9.06,19.06,7.36,20.84,4.85,8.07,16.13,0.84,3.1193,7.59,6.39,7.2,2.51,23.76,13.79,3.07,4.21,0.96
2002-09-27,22.39,15.83,1.27,17.56,8.79,19.45,7.39,20.03,4.74,8.14,16.02,0.84,3.0963,7.4,6.36,7.24,2.45,23.5,13.39,2.89,4.05,0.9
2002-09-30,22.67,15.86,1.28,17.13,8.52,19.75,7.44,19.47,4.64,8.14,16.01,0.84,3.0665,7.53,6.37,7.16,2.49,23.11,12.93,2.88,3.83,0.98
2002-10-01,22.63,16.28,1.33,17.84,8.87,19.94,7.47,20.7,5.05,8.47,16.36,0.87,3.1166,7.76,6.47,7.26,2.53,24.25,13.59,2.93,3.88,1.0
2002-10-02,22.36,15.87,1.3,17.72,8.72,20.1,7.55,19.92,5.02,8.52,16.19,0.83,3.0557,7.88,6.46,7.31,2.44,25.01,13.19,3.03,3.96,0.93
2002-10-03,21.95,15.77,1.31,17.9,8.96,20.14,7.41,20.25,5.24,8.64,16.27,0.85,3.0625,7.71,6.54,7.44,2.49,25.19,13.13,3.04,3.67,0.93
2002-10-04,21.73,15.56,1.29,17.54,8.65,19.95,7.24,20.17,5.13,8.41,15.81,0.81,2.9868,7.54,6.47,7.37,2.39,24.68,12.5,3.02,3.45,0.83
2002-10-07,21.38,15.0,1.23,17.44,8.47,19.49,7.16,20.25,5.03,8.06,15.5,0.81,2.9205,7.42,6.37,7.24,2.36,24.12,12.4,2.93,3.46,0.78
2002-10-08,21.17,14.82,1.23,17.22,8.56,19.45,7.07,19.96,4.82,8.15,15.24,0.78,2.8691,7.33,6.19,7.25,2.39,23.86,12.18,2.91,3.53,0.73
2002-10-09,20.63,14.48,1.21,16.94,8.23,18.53,6.89,20.03,4.59,7.89,14.71,0.75,2.7623,7.15,6.04,7.14,2.29,24.03,11.52,2.87,3.39,0.64
2002-10-10,20.54,14.74,1.23,17.64,8.38,18.75,6.9,20.62,4.91,8.14,15.3,0.75,2.8042,7.24,6.13,7.13,2.38,24.06,11.79,2.92,3.67,0.67
2002-10-11,20.55,14.96,1.25,17.81,8.43,19.08,7.03,21.08,5.05,8.09,14.98,0.75,2.8556,7.59,6.15,7.16,2.4,23.97,12.33,3.05,3.84,0.75
2002-10-14,21.07,15.47,1.32,17.98,8.72,20.1,7.41,21.32,5.3,8.54,15.45,0.75,2.9313,8.05,6.38,7.36,2.41,24.76,12.64,3.14,3.97,0.81
2002-10-15,21.94,15.84,1.35,18.39,8.89,20.51,7.67,22.15,5.39,8.95,15.95,0.81,3.007,8.64,6.53,7.62,2.51,25.24,13.14,3.25,4.2,0.81
2002-10-16,21.68,15.24,1.31,18.21,8.85,20.02,7.55,21.68,5.27,8.68,15.52,0.77,2.9475,8.31,6.45,7.54,2.41,24.63,12.7,3.23,4.24,0.77
2002-10-17,22.3,15.67,1.34,18.38,9.08,20.81,7.81,22.15,5.37,9.11,15.75,0.8,3.0219,8.65,6.64,7.65,2.46,25.81,12.68,3.31,4.6,0.68
2002-10-18,21.97,15.4,1.32,18.53,9.01,21.03,7.76,21.97,5.5,9.31,15.34,0.81,3.0097,8.56,6.57,7.68,2.46,25.81,13.68,3.29,4.57,0.7
2002-10-21,22.1,15.45,1.34,18.42,8.95,21.6,7.86,21.97,5.66,9.4,15.52,0.85,2.9475,8.53,6.7,7.71,2.5,25.83,13.47,3.29,4.52,0.7
2002-10-22,21.22,15.15,1.29,17.75,8.7,21.0,7.74,21.47,5.46,9.25,15.16,0.85,2.8637,8.28,6.43,7.33,2.44,24.35,13.59,3.12,4.55,0.69
2002-10-23,21.45,15.54,1.34,18.06,8.84,21.49,8.08,21.44,5.63,9.56,15.53,0.85,2.8921,8.53,6.71,7.58,2.47,24.71,14.41,3.25,4.66,0.64
2002-10-24,20.98,16.02,1.29,18.15,8.7,20.92,7.96,21.16,5.43,9.27,13.62,0.85,2.8177,8.19,6.69,7.38,2.49,23.9,13.84,3.17,4.61,0.64
2002-10-25,20.6,15.57,1.27,18.12,8.75,20.24,7.58,21.43,5.34,8.72,12.3,0.85,2.7772,7.77,6.6,7.18,2.5,23.35,13.32,3.03,4.53,0.61
2002-10-28,20.63,15.9,1.27,18.21,8.86,20.46,7.62,21.14,5.35,8.86,12.33,0.85,2.7637,7.94,6.71,7.2,2.5,23.45,13.3,3.12,4.55,0.59
2002-10-29,19.96,15.48,1.27,17.36,8.61,20.05,7.44,20.28,5.31,8.73,11.72,0.86,2.7055,7.64,6.63,7.03,2.51,22.51,12.97,3.13,4.42,0.68
2002-10-30,20.8,16.11,1.31,17.67,9.06,20.45,7.75,20.8,5.48,9.24,12.03,0.88,2.811,8.21,6.85,7.13,2.55,23.04,13.69,3.18,4.98,0.66
2002-10-31,20.69,15.93,1.31,16.73,9.13,20.67,7.48,20.54,5.81,9.2,12.1,0.88,2.8259,8.1,6.83,7.2,2.54,23.7,13.49,3.18,5.09,0.82
2002-11-01,21.12,16.7,1.33,17.04,9.09,20.92,7.83,21.15,6.14,9.69,12.23,0.88,2.8191,8.5,6.93,7.25,2.5,23.35,14.11,3.28,5.13,0.91
2002-11-04,20.9,16.4,1.32,16.81,8.98,20.47,7.88,20.91,5.97,9.23,12.16,0.88,2.7637,8.35,6.89,7.06,2.53,22.79,13.83,3.26,5.06,0.96
2002-11-05,20.91,16.83,1.31,17.15,9.12,20.29,7.84,21.71,5.85,9.3,12.1,0.89,2.7799,8.29,6.89,7.08,2.52,23.08,14.14,3.22,5.18,1.04
2002-11-06,20.85,17.38,1.37,17.11,9.23,20.39,7.9,21.43,6.45,9.53,12.21,0.9,2.8353,8.5,6.98,7.11,2.6,23.03,14.55,3.33,5.22,1.2
2002-11-07,20.58,16.73,1.37,16.7,9.26,19.12,7.87,21.18,5.94,9.2,12.06,0.88,2.7921,8.33,6.96,7.07,2.42,22.85,14.19,3.23,5.21,1.33
2002-11-08,20.3,16.86,1.37,16.7,9.27,18.73,7.79,21.26,5.95,9.17,12.25,0.89,2.8015,8.2,6.92,7.0,2.41,21.9,14.17,3.19,5.16,1.14
2002-11-11,20.01,16.58,1.37,16.62,9.05,18.4,7.74,20.81,5.78,9.03,12.3,0.87,2.7853,8.11,6.84,6.91,2.4,21.53,13.76,3.09,5.05,1.13
2002-11-12,19.66,16.6,1.38,16.63,9.02,18.14,7.67,20.91,5.7,8.78,12.36,0.9,2.8042,7.92,6.76,6.95,2.37,21.52,13.71,3.07,4.82,1.18
2002-11-13,19.13,16.09,1.32,16.45,8.77,17.35,7.45,20.52,5.59,8.17,12.09,0.89,2.7583,7.72,6.48,6.75,2.37,20.91,13.31,2.98,4.59,1.06
2002-11-14,19.38,16.61,1.34,16.98,9.08,17.81,7.83,21.19,6.37,8.48,12.53,0.92,2.646,8.1,6.6,6.96,2.42,21.74,13.89,3.06,4.68,1.22
2002-11-15,19.39,16.64,1.34,17.07,9.18,18.24,7.82,21.41,6.41,8.43,12.52,0.91,2.569,7.91,6.61,6.97,2.46,22.47,14.08,3.09,4.67,1.1
2002-11-18,19.54,16.59,1.39,17.14,9.32,18.79,7.89,21.48,6.39,8.54,12.51,1.03,2.703,8.01,6.68,6.95,2.47,23.11,14.04,3.2,4.68,1.12
2002-11-19,19.43,16.43,1.37,17.07,9.17,18.58,7.96,21.62,6.34,8.46,12.65,1.04,2.6931,7.92,6.63,6.89,2.47,22.77,13.98,3.18,4.59,1.12
2002-11-20,20.08,17.07,1.41,17.2,9.33,19.06,8.3,21.65,6.49,8.71,12.97,1.06,2.7833,8.46,7.01,7.04,2.51,24.11,14.29,3.25,4.7,1.12
2002-11-21,20.37,17.45,1.43,17.09,9.4,18.98,8.39,21.41,6.86,9.02,13.15,1.07,2.8383,8.59,7.09,7.12,2.53,23.3,14.76,3.22,4.8,1.17
2002-11-22,20.06,17.27,1.39,16.79,9.14,18.51,7.98,21.02,6.77,8.89,13.17,1.08,2.8313,8.34,6.84,7.07,2.56,22.74,14.63,3.21,4.77,1.28
2002-11-25,20.32,17.42,1.42,17.12,9.12,18.48,8.04,21.25,6.66,8.91,13.21,1.09,2.8256,8.31,6.9,7.02,2.58,23.09,14.5,3.26,4.72,1.22
2002-11-26,19.83,17.03,1.4,16.75,8.91,18.07,7.84,20.86,6.77,8.71,13.03,1.09,2.7523,8.0,6.71,6.92,2.54,22.83,14.13,3.22,4.67,1.24
2002-11-27,20.42,17.43,1.43,16.9,9.05,18.49,7.96,21.47,6.98,8.88,13.19,1.09,2.7876,8.29,6.89,6.96,2.58,23.34,14.61,3.27,4.68,1.12
2002-11-29,20.62,17.96,1.41,16.94,9.0,18.75,8.06,21.38,7.78,8.93,13.21,1.09,2.8186,8.45,6.97,7.02,2.54,23.5,14.88,3.31,4.68,1.17
2002-12-02,20.82,18.58,1.45,16.85,9.02,18.87,8.13,21.24,7.56,9.44,13.13,1.08,2.8651,8.78,6.99,6.95,2.52,23.78,15.51,3.44,4.64,1.13
2002-12-03,21.24,18.48,1.46,16.97,9.22,19.3,8.2,21.44,7.35,9.36,13.42,1.05,2.8848,8.62,7.06,6.96,2.61,24.04,15.4,3.46,4.75,1.1
2002-12-04,21.0,17.98,1.46,17.14,9.27,18.99,8.08,21.36,7.19,9.06,13.33,1.04,2.8341,8.35,7.02,6.94,2.57,23.79,15.19,3.43,5.01,1.05
2002-12-05,21.35,17.64,1.48,17.17,9.39,19.45,8.17,21.36,7.25,8.99,13.49,1.05,2.8848,8.38,7.1,6.98,2.56,24.11,15.35,3.42,5.16,1.04
2002-12-06,21.78,18.22,1.49,17.28,9.4,19.79,8.29,21.59,7.35,9.25,13.58,1.09,2.9327,8.54,7.24,7.18,2.54,24.88,15.53,3.41,5.32,1.03
2002-12-09,21.56,17.82,1.48,17.02,9.35,19.94,8.19,21.2,7.1,9.09,13.4,1.09,2.9708,8.57,7.12,7.11,2.54,24.64,15.14,3.38,5.2,0.97
2002-12-10,21.76,17.88,1.53,17.3,9.47,20.05,8.35,21.52,7.22,9.18,13.62,1.14,2.9891,8.61,7.2,7.17,2.53,24.58,15.2,3.39,5.22,1.0
2002-12-11,21.73,17.86,1.54,17.15,9.34,19.9,8.37,21.51,7.42,9.14,13.68,1.11,2.9792,8.62,7.3,7.22,2.56,24.58,15.09,3.39,4.96,0.96
2002-12-12,22.52,18.25,1.59,17.15,9.27,19.69,8.63,21.43,7.28,9.75,13.86,1.03,3.0116,8.9,7.55,7.35,2.59,24.84,15.18,3.42,5.11,1.02
2002-12-13,22.31,18.02,1.59,17.09,9.11,19.29,8.56,21.52,7.19,9.59,13.51,1.03,3.0116,8.72,7.49,7.26,2.55,24.65,14.98,3.37,5.14,1.24
2002-12-16,22.67,18.34,1.6,17.3,9.34,19.62,8.6,22.03,7.37,9.79,13.58,1.06,3.0722,9.0,7.5,7.48,2.59,25.49,15.36,3.56,5.42,1.17
2002-12-17,22.48,17.82,1.58,17.16,9.38,19.75,8.46,21.82,7.41,9.52,13.47,1.03,3.0356,8.93,7.41,7.44,2.57,25.16,15.1,3.53,5.5,1.1
2002-12-18,22.09,17.8,1.53,17.04,9.28,19.19,8.29,21.83,7.63,9.41,13.36,1.01,2.9947,8.63,7.24,7.33,2.54,24.77,14.75,3.37,5.38,1.06
2002-12-19,21.81,17.55,1.53,16.74,9.2,19.12,8.27,21.59,7.1,9.41,13.3,1.01,2.9792,8.7,7.15,7.37,2.57,24.2,14.6,3.35,5.38,1.03
2002-12-20,22.26,18.43,1.52,16.85,9.4,19.48,8.61,21.93,6.94,9.71,13.39,1.04,3.037,9.04,7.3,7.45,2.59,24.75,14.86,3.44,5.47,0.99
2002-12-23,22.55,18.6,1.56,16.88,9.36,19.65,8.66,21.96,7.02,9.68,13.42,1.11,3.0652,8.97,7.34,7.49,2.61,25.06,14.84,3.42,5.42,1.0
2002-12-24,22.55,18.37,1.54,16.85,9.25,19.54,8.59,21.76,7.03,9.67,13.32,1.13,3.0412,8.83,7.31,7.44,2.62,24.86,14.59,3.36,5.41,0.99
2002-12-26,22.37,18.1,1.54,16.91,9.15,19.17,8.55,21.7,6.9,9.49,13.31,1.18,3.0426,8.73,7.18,7.37,2.63,24.6,14.5,3.39,5.4,0.98
2002-12-27,22.09,17.67,1.51,16.66,9.0,18.97,8.34,21.28,6.7,9.24,13.09,1.16,2.9849,8.46,7.02,7.21,2.58,23.87,14.21,3.54,5.27,0.96
2002-12-30,21.95,17.54,1.51,16.85,9.14,18.8,8.33,21.35,6.73,9.0,13.21,1.16,3.0032,8.38,7.06,7.33,2.56,23.8,14.15,3.43,5.37,0.99
2002-12-31,21.81,17.65,1.51,16.8,9.11,18.83,8.3,21.46,6.81,9.12,13.19,1.14,3.0004,8.48,7.07,7.31,2.58,24.06,14.27,3.51,5.4,1.18
2003-01-02,22.69,18.31,1.57,17.14,9.29,19.49,8.56,21.79,6.98,9.37,13.36,1.13,3.0624,8.78,7.21,7.48,2.62,24.88,14.61,3.55,5.58,1.24
2003-01-03,22.61,17.85,1.55,17.27,9.3,19.61,8.5,21.81,6.91,9.22,13.36,1.12,3.0328,8.67,7.2,7.49,2.61,24.72,14.51,3.53,5.5,1.2
2003-01-06,22.56,17.56,1.54,17.67,9.48,19.85,8.46,22.35,6.88,8.91,13.67,1.13,3.1469,8.65,7.19,7.57,2.68,24.65,14.38,3.52,5.49,1.19
2003-01-07,21.45,16.77,1.5,17.3,9.12,18.6,8.06,21.59,6.67,8.66,13.32,1.08,3.0145,8.25,6.89,7.32,2.64,23.4,13.8,3.39,5.42,1.31
2003-01-08,21.54,16.64,1.48,17.2,8.96,18.52,8.03,21.5,6.87,8.49,13.18,1.07,2.9919,7.87,6.76,7.29,2.63,22.97,13.94,3.33,5.2,1.38
2003-01-09,21.93,16.97,1.48,17.47,9.04,18.81,8.17,21.95,6.94,8.62,13.38,1.14,3.0088,7.82,6.78,7.42,2.55,23.54,14.19,3.44,5.49,1.4
2003-01-10,21.66,16.8,1.47,17.34,8.79,18.51,8.09,21.65,7.15,8.63,13.24,1.13,3.0088,7.84,6.67,7.31,2.5,23.25,14.16,3.32,5.49,1.48
